hofID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
kuennha01h,1985,BBWAA,395,297,125,N,Player,
cepedor01h,1985,BBWAA,395,297,114,N,Player,
olivato01h,1985,BBWAA,395,297,114,N,Player,
willsma01h,1985,BBWAA,395,297,93,N,Player,
mazerbi01h,1985,BBWAA,395,297,87,N,Player,
burdele01h,1985,BBWAA,395,297,82,N,Player,
lolicmi01h,1985,BBWAA,395,297,78,N,Player,
boyerke01h,1985,BBWAA,395,297,68,N,Player,
facero01h,1985,BBWAA,395,297,62,N,Player,
howarel01h,1985,BBWAA,395,297,54,N,Player,
santoro01h,1985,BBWAA,395,297,53,N,Player,
torrejo01h,1985,BBWAA,395,297,44,N,Player,
larsedo01h,1985,BBWAA,395,297,32,N,Player,
munsoth01h,1985,BBWAA,395,297,32,N,Player,
allendi01h,1985,BBWAA,395,297,28,N,Player,
floodcu01h,1985,BBWAA,395,297,28,N,Player,
pinsova01h,1985,BBWAA,395,297,19,N,Player,
woodwi01h,1985,BBWAA,395,297,16,N,Player,
haddiha01h,1985,BBWAA,395,297,15,N,Player,
mcnalda01h,1985,BBWAA,395,297,7,N,Player,
holtzke01h,1985,BBWAA,395,297,4,N,Player,
fairlro01h,1985,BBWAA,395,297,3,N,Player,
lonboji01h,1985,BBWAA,395,297,3,N,Player,
messean01h,1985,BBWAA,395,297,3,N,Player,
kessido01h,1985,BBWAA,395,297,2,N,Player,
mclaide01h,1985,BBWAA,395,297,2,N,Player,
alouje01h,1985,BBWAA,395,297,1,N,Player,
cartyri01h,1985,BBWAA,395,297,1,N,Player,
ellisdo01h,1985,BBWAA,395,297,1,N,Player,
carrocl02h,1985,BBWAA,395,297,0,N,Player,
kraneed01h,1985,BBWAA,395,297,0,N,Player,
scottge02h,1985,BBWAA,395,297,0,N,Player,
tolanbo01h,1985,BBWAA,395,297,0,N,Player,
whitero01h,1985,BBWAA,395,297,0,N,Player,
slaugen01h,1985,Veterans,,,,Y,Player,
vaughar01h,1985,Veterans,,,,Y,Player,
mccovwi01h,1986,BBWAA,425,319,346,Y,Player,
willibi01h,1986,BBWAA,425,319,315,N,Player,
hunteca01h,1986,BBWAA,425,319,289,N,Player,
bunniji01h,1986,BBWAA,425,319,279,N,Player,
marisro01h,1986,BBWAA,425,319,177,N,Player,
olivato01h,1986,BBWAA,425,319,154,N,Player,
cepedor01h,1986,BBWAA,425,319,152,N,Player,
kuennha01h,1986,BBWAA,425,319,144,N,Player,
willsma01h,1986,BBWAA,425,319,124,N,Player,
mazerbi01h,1986,BBWAA,425,319,100,N,Player,
burdele01h,1986,BBWAA,425,319,96,N,Player,
boyerke01h,1986,BBWAA,425,319,95,N,Player,
minosmi01h,1986,BBWAA,425,319,89,N,Player,
lolicmi01h,1986,BBWAA,425,319,86,N,Player,
facero01h,1986,BBWAA,425,319,74,N,Player,
santoro01h,1986,BBWAA,425,319,64,N,Player,
torrejo01h,1986,BBWAA,425,319,60,N,Player,
howarel01h,1986,BBWAA,425,319,51,N,Player,
floodcu01h,1986,BBWAA,425,319,45,N,Player,
pinsova01h,1986,BBWAA,425,319,43,N,Player,
allendi01h,1986,BBWAA,425,319,41,N,Player,
munsoth01h,1986,BBWAA,425,319,35,N,Player,
larsedo01h,1986,BBWAA,425,319,33,N,Player,
woodwi01h,1986,BBWAA,425,319,23,N,Player,
mccarti01h,1986,BBWAA,425,319,16,N,Player,
mcnalda01h,1986,BBWAA,425,319,12,N,Player,
hillejo01h,1986,BBWAA,425,319,11,N,Player,
blairpa01h,1986,BBWAA,425,319,8,N,Player,
richajr01h,1986,BBWAA,425,319,7,N,Player,
holtzke01h,1986,BBWAA,425,319,5,N,Player,
hortowi01h,1986,BBWAA,425,319,4,N,Player,
lonboji01h,1986,BBWAA,425,319,3,N,Player,
messean01h,1986,BBWAA,425,319,3,N,Player,
cashda01h,1986,BBWAA,425,319,2,N,Player,
sanguma01h,1986,BBWAA,425,319,2,N,Player,
billija01h,1986,BBWAA,425,319,1,N,Player,
cardejo02h,1986,BBWAA,425,319,1,N,Player,
harrebu01h,1986,BBWAA,425,319,1,N,Player,
scottge02h,1986,BBWAA,425,319,1,N,Player,
davalvi01h,1986,BBWAA,425,319,0,N,Player,
knowlda01h,1986,BBWAA,425,319,0,N,Player,
doerrbo01h,1986,Veterans,,,,Y,Player,
lombaer01h,1986,Veterans,,,,Y,Player,
willibi01h,1987,BBWAA,413,310,354,Y,Player,
hunteca01h,1987,BBWAA,413,310,315,Y,Player,
bunniji01h,1987,BBWAA,413,310,289,N,Player,
cepedor01h,1987,BBWAA,413,310,179,N,Player,
marisro01h,1987,BBWAA,413,310,176,N,Player,
olivato01h,1987,BBWAA,413,310,160,N,Player,
kuennha01h,1987,BBWAA,413,310,144,N,Player,
mazerbi01h,1987,BBWAA,413,310,125,N,Player,
willsma01h,1987,BBWAA,413,310,113,N,Player,
boyerke01h,1987,BBWAA,413,310,96,N,Player,
burdele01h,1987,BBWAA,413,310,96,N,Player,
lolicmi01h,1987,BBWAA,413,310,84,N,Player,
minosmi01h,1987,BBWAA,413,310,82,N,Player,
facero01h,1987,BBWAA,413,310,78,N,Player,
santoro01h,1987,BBWAA,413,310,78,N,Player,
allendi01h,1987,BBWAA,413,310,55,N,Player,
floodcu01h,1987,BBWAA,413,310,50,N,Player,
pinsova01h,1987,BBWAA,413,310,48,N,Player,
torrejo01h,1987,BBWAA,413,310,47,N,Player,
howarel01h,1987,BBWAA,413,310,44,N,Player,
larsedo01h,1987,BBWAA,413,310,30,N,Player,
munsoth01h,1987,BBWAA,413,310,28,N,Player,
woodwi01h,1987,BBWAA,413,310,26,N,Player,
bondsbo01h,1987,BBWAA,413,310,24,N,Player,
marshmi01h,1987,BBWAA,413,310,6,N,Player,
bandosa01h,1987,BBWAA,413,310,3,N,Player,
groteje01h,1987,BBWAA,413,310,0,N,Player,
stonest01h,1987,BBWAA,413,310,0,N,Player,
dandrra99h,1987,Veterans,,,,Y,Player,
stargwi01h,1988,BBWAA,427,321,352,Y,Player,
bunniji01h,1988,BBWAA,427,321,317,N,Player,
olivato01h,1988,BBWAA,427,321,202,N,Player,
cepedor01h,1988,BBWAA,427,321,199,N,Player,
marisro01h,1988,BBWAA,427,321,184,N,Player,
kuennha01h,1988,BBWAA,427,321,168,N,Player,
mazerbi01h,1988,BBWAA,427,321,143,N,Player,
tiantlu01h,1988,BBWAA,427,321,132,N,Player,
willsma01h,1988,BBWAA,427,321,127,N,Player,
boyerke01h,1988,BBWAA,427,321,109,N,Player,
lolicmi01h,1988,BBWAA,427,321,109,N,Player,
santoro01h,1988,BBWAA,427,321,108,N,Player,
minosmi01h,1988,BBWAA,427,321,90,N,Player,
facero01h,1988,BBWAA,427,321,79,N,Player,
pinsova01h,1988,BBWAA,427,321,67,N,Player,
torrejo01h,1988,BBWAA,427,321,60,N,Player,
lylesp01h,1988,BBWAA,427,321,56,N,Player,
howarel01h,1988,BBWAA,427,321,53,N,Player,
allendi01h,1988,BBWAA,427,321,52,N,Player,
floodcu01h,1988,BBWAA,427,321,48,N,Player,
munsoth01h,1988,BBWAA,427,321,32,N,Player,
larsedo01h,1988,BBWAA,427,321,31,N,Player,
woodwi01h,1988,BBWAA,427,321,30,N,Player,
bondsbo01h,1988,BBWAA,427,321,27,N,Player,
motama01h,1988,BBWAA,427,321,18,N,Player,
belanma01h,1988,BBWAA,427,321,16,N,Player,
leebi03h,1988,BBWAA,427,321,3,N,Player,
mayle01h,1988,BBWAA,427,321,3,N,Player,
smithre06h,1988,BBWAA,427,321,3,N,Player,
hraboal01h,1988,BBWAA,427,321,1,N,Player,
bahnsst01h,1988,BBWAA,427,321,0,N,Player,
grimsro02h,1988,BBWAA,427,321,0,N,Player,
hislela01h,1988,BBWAA,427,321,0,N,Player,
jacksgr01h,1988,BBWAA,427,321,0,N,Player,
jonesra01h,1988,BBWAA,427,321,0,N,Player,
maybejo01h,1988,BBWAA,427,321,0,N,Player,
mcgloly01h,1988,BBWAA,427,321,0,N,Player,
medicdo01h,1988,BBWAA,427,321,0,N,Player,
milnejo01h,1988,BBWAA,427,321,0,N,Player,
montawi01h,1988,BBWAA,427,321,0,N,Player,
rudijo01h,1988,BBWAA,427,321,0,N,Player,
spencji01h,1988,BBWAA,427,321,0,N,Player,
unserde01h,1988,BBWAA,427,321,0,N,Player,
wiseri01h,1988,BBWAA,427,321,0,N,Player,
benchjo01h,1989,BBWAA,447,336,431,Y,Player,
yastrca01h,1989,BBWAA,447,336,423,Y,Player,
perryga01h,1989,BBWAA,447,336,304,N,Player,
bunniji01h,1989,BBWAA,447,336,283,N,Player,
jenkife01h,1989,BBWAA,447,336,234,N,Player,
cepedor01h,1989,BBWAA,447,336,176,N,Player,
olivato01h,1989,BBWAA,447,336,135,N,Player,
mazerbi01h,1989,BBWAA,447,336,134,N,Player,
kuennha01h,1989,BBWAA,447,336,115,N,Player,
willsma01h,1989,BBWAA,447,336,95,N,Player,
kaatji01h,1989,BBWAA,447,336,87,N,Player,
santoro01h,1989,BBWAA,447,336,75,N,Player,
boyerke01h,1989,BBWAA,447,336,62,N,Player,
minosmi01h,1989,BBWAA,447,336,59,N,Player,
facero01h,1989,BBWAA,447,336,47,N,Player,
lolicmi01h,1989,BBWAA,447,336,47,N,Player,
tiantlu01h,1989,BBWAA,447,336,47,N,Player,
torrejo01h,1989,BBWAA,447,336,40,N,Player,
allendi01h,1989,BBWAA,447,336,35,N,Player,
pinsova01h,1989,BBWAA,447,336,33,N,Player,
munsoth01h,1989,BBWAA,447,336,31,N,Player,
bondsbo01h,1989,BBWAA,447,336,29,N,Player,
floodcu01h,1989,BBWAA,447,336,27,N,Player,
lylesp01h,1989,BBWAA,447,336,25,N,Player,
campabe01h,1989,BBWAA,447,336,14,N,Player,
woodwi01h,1989,BBWAA,447,336,14,N,Player,
motama01h,1989,BBWAA,447,336,9,N,Player,
murcebo01h,1989,BBWAA,447,336,3,N,Player,
moneydo01h,1989,BBWAA,447,336,1,N,Player,
tenacge01h,1989,BBWAA,447,336,1,N,Player,
barrji01h,1989,BBWAA,447,336,0,N,Player,
crowlte01h,1989,BBWAA,447,336,0,N,Player,
fergujo01h,1989,BBWAA,447,336,0,N,Player,
frymawo01h,1989,BBWAA,447,336,0,N,Player,
geronce01h,1989,BBWAA,447,336,0,N,Player,
goltzda01h,1989,BBWAA,447,336,0,N,Player,
matlajo01h,1989,BBWAA,447,336,0,N,Player,
mayru01h,1989,BBWAA,447,336,0,N,Player,
mcbriba01h,1989,BBWAA,447,336,0,N,Player,
robinbi02h,1989,BBWAA,447,336,0,N,Player,
ziskri01h,1989,BBWAA,447,336,0,N,Player,
barlial99h,1989,Veterans,,,,Y,Umpire,
schoere01h,1989,Veterans,,,,Y,Player,
palmeji01h,1990,BBWAA,444,333,411,Y,Player,
morgajo02h,1990,BBWAA,444,333,363,Y,Player,
perryga01h,1990,BBWAA,444,333,320,N,Player,
jenkife01h,1990,BBWAA,444,333,296,N,Player,
bunniji01h,1990,BBWAA,444,333,257,N,Player,
cepedor01h,1990,BBWAA,444,333,211,N,Player,
olivato01h,1990,BBWAA,444,333,142,N,Player,
mazerbi01h,1990,BBWAA,444,333,131,N,Player,
kuennha01h,1990,BBWAA,444,333,107,N,Player,
santoro01h,1990,BBWAA,444,333,96,N,Player,
willsma01h,1990,BBWAA,444,333,95,N,Player,
kaatji01h,1990,BBWAA,444,333,79,N,Player,
boyerke01h,1990,BBWAA,444,333,78,N,Player,
allendi01h,1990,BBWAA,444,333,58,N,Player,
torrejo01h,1990,BBWAA,444,333,55,N,Player,
minosmi01h,1990,BBWAA,444,333,51,N,Player,
facero01h,1990,BBWAA,444,333,50,N,Player,
tiantlu01h,1990,BBWAA,444,333,42,N,Player,
pinsova01h,1990,BBWAA,444,333,36,N,Player,
floodcu01h,1990,BBWAA,444,333,35,N,Player,
munsoth01h,1990,BBWAA,444,333,33,N,Player,
bondsbo01h,1990,BBWAA,444,333,30,N,Player,
lolicmi01h,1990,BBWAA,444,333,27,N,Player,
lylesp01h,1990,BBWAA,444,333,25,N,Player,
mcgratu01h,1990,BBWAA,444,333,6,N,Player,
dentbu01h,1990,BBWAA,444,333,3,N,Player,
watsobo01h,1990,BBWAA,444,333,3,N,Player,
mondari01h,1990,BBWAA,444,333,2,N,Player,
pinielo01h,1990,BBWAA,444,333,2,N,Player,
rivermi01h,1990,BBWAA,444,333,2,N,Player,
bibbyji01h,1990,BBWAA,444,333,1,N,Player,
luzingr01h,1990,BBWAA,444,333,1,N,Player,
remyje01h,1990,BBWAA,444,333,1,N,Player,
torremi01h,1990,BBWAA,444,333,1,N,Player,
caldwmi01h,1990,BBWAA,444,333,0,N,Player,
howelro02h,1990,BBWAA,444,333,0,N,Player,
moraljo01h,1990,BBWAA,444,333,0,N,Player,
otisam01h,1990,BBWAA,444,333,0,N,Player,
scottto01h,1990,BBWAA,444,333,0,N,Player,
singlke01h,1990,BBWAA,444,333,0,N,Player,
splitpa01h,1990,BBWAA,444,333,0,N,Player,
stearjo01h,1990,BBWAA,444,333,0,N,Player,
summech01h,1990,BBWAA,444,333,0,N,Player,
tidrodi01h,1990,BBWAA,444,333,0,N,Player,
carewro01h,1991,BBWAA,443,333,401,Y,Player,
perryga01h,1991,BBWAA,443,333,342,Y,Player,
jenkife01h,1991,BBWAA,443,333,334,Y,Player,
fingero01h,1991,BBWAA,443,333,291,N,Player,
bunniji01h,1991,BBWAA,443,333,282,N,Player,
cepedor01h,1991,BBWAA,443,333,192,N,Player,
olivato01h,1991,BBWAA,443,333,160,N,Player,
mazerbi01h,1991,BBWAA,443,333,142,N,Player,
santoro01h,1991,BBWAA,443,333,116,N,Player,
kuennha01h,1991,BBWAA,443,333,100,N,Player,
kaatji01h,1991,BBWAA,443,333,62,N,Player,
willsma01h,1991,BBWAA,443,333,61,N,Player,
allendi01h,1991,BBWAA,443,333,59,N,Player,
boyerke01h,1991,BBWAA,443,333,58,N,Player,
torrejo01h,1991,BBWAA,443,333,41,N,Player,
bondsbo01h,1991,BBWAA,443,333,39,N,Player,
minosmi01h,1991,BBWAA,443,333,38,N,Player,
lolicmi01h,1991,BBWAA,443,333,33,N,Player,
tiantlu01h,1991,BBWAA,443,333,32,N,Player,
pinsova01h,1991,BBWAA,443,333,30,N,Player,
munsoth01h,1991,BBWAA,443,333,28,N,Player,
staubru01h,1991,BBWAA,443,333,28,N,Player,
floodcu01h,1991,BBWAA,443,333,23,N,Player,
oliveal01h,1991,BBWAA,443,333,19,N,Player,
lylesp01h,1991,BBWAA,443,333,15,N,Player,
bowala01h,1991,BBWAA,443,333,11,N,Player,
koosmje01h,1991,BBWAA,443,333,4,N,Player,
burroje01h,1991,BBWAA,443,333,1,N,Player,
hargrmi01h,1991,BBWAA,443,333,1,N,Player,
hebneri01h,1991,BBWAA,443,333,1,N,Player,
hootobu01h,1991,BBWAA,443,333,1,N,Player,
jorgemi01h,1991,BBWAA,443,333,1,N,Player,
lowenjo01h,1991,BBWAA,443,333,1,N,Player,
valenel01h,1991,BBWAA,443,333,1,N,Player,
bailobo01h,1991,BBWAA,443,333,0,N,Player,
bumbral01h,1991,BBWAA,443,333,0,N,Player,
dauerri01h,1991,BBWAA,443,333,0,N,Player,
gamblos01h,1991,BBWAA,443,333,0,N,Player,
gurala01h,1991,BBWAA,443,333,0,N,Player,
howear01h,1991,BBWAA,443,333,0,N,Player,
kisonbr01h,1991,BBWAA,443,333,0,N,Player,
rogerst01h,1991,BBWAA,443,333,0,N,Player,
wathajo01h,1991,BBWAA,443,333,0,N,Player,
zachrpa01h,1991,BBWAA,443,333,0,N,Player,
zahnge01h,1991,BBWAA,443,333,0,N,Player,
lazzeto01h,1991,Veterans,,,,Y,Player,
veeckbi99h,1991,Veterans,,,,Y,Pioneer/Executive,
seaveto01h,1992,BBWAA,430,323,425,Y,Player,
fingero01h,1992,BBWAA,430,323,349,Y,Player,
cepedor01h,1992,BBWAA,430,323,246,N,Player,
perezto01h,1992,BBWAA,430,323,215,N,Player,
mazerbi01h,1992,BBWAA,430,323,182,N,Player,
olivato01h,1992,BBWAA,430,323,175,N,Player,
santoro01h,1992,BBWAA,430,323,136,N,Player,
kaatji01h,1992,BBWAA,430,323,114,N,Player,
willsma01h,1992,BBWAA,430,323,110,N,Player,
boyerke01h,1992,BBWAA,430,323,71,N,Player,
allendi01h,1992,BBWAA,430,323,69,N,Player,
minosmi01h,1992,BBWAA,430,323,69,N,Player,
torrejo01h,1992,BBWAA,430,323,62,N,Player,
tiantlu01h,1992,BBWAA,430,323,50,N,Player,
lolicmi01h,1992,BBWAA,430,323,45,N,Player,
floodcu01h,1992,BBWAA,430,323,42,N,Player,
rosepe01h,1992,BBWAA,430,323,41,N,Player,
bondsbo01h,1992,BBWAA,430,323,40,N,Player,
pinsova01h,1992,BBWAA,430,323,36,N,Player,
munsoth01h,1992,BBWAA,430,323,32,N,Player,
staubru01h,1992,BBWAA,430,323,26,N,Player,
fostege01h,1992,BBWAA,430,323,24,N,Player,
bluevi01h,1992,BBWAA,430,323,23,N,Player,
grichbo01h,1992,BBWAA,430,323,11,N,Player,
bakerdu01h,1992,BBWAA,430,323,4,N,Player,
kingmda01h,1992,BBWAA,430,323,3,N,Player,
russebi01h,1992,BBWAA,430,323,3,N,Player,
cedence01h,1992,BBWAA,430,323,2,N,Player,
yeagest01h,1992,BBWAA,430,323,2,N,Player,
harrato01h,1992,BBWAA,430,323,1,N,Player,
leonade01h,1992,BBWAA,430,323,1,N,Player,
dennyjo01h,1992,BBWAA,430,323,0,N,Player,
forscke01h,1992,BBWAA,430,323,0,N,Player,
maddoga01h,1992,BBWAA,430,323,0,N,Player,
oglivbe01h,1992,BBWAA,430,323,0,N,Player,
thomago01h,1992,BBWAA,430,323,0,N,Player,
vuckope01h,1992,BBWAA,430,323,0,N,Player,
mcgowbi99h,1992,Veterans,,,,Y,Umpire,
newhoha01h,1992,Veterans,,,,Y,Player,
jacksre01h,1993,BBWAA,423,318,396,Y,Player,
niekrph01h,1993,BBWAA,423,318,278,N,Player,
cepedor01h,1993,BBWAA,423,318,252,N,Player,
perezto01h,1993,BBWAA,423,318,233,N,Player,
garvest01h,1993,BBWAA,423,318,176,N,Player,
olivato01h,1993,BBWAA,423,318,157,N,Player,
santoro01h,1993,BBWAA,423,318,155,N,Player,
kaatji01h,1993,BBWAA,423,318,125,N,Player,
allendi01h,1993,BBWAA,423,318,70,N,Player,
boyerke01h,1993,BBWAA,423,318,69,N,Player,
minosmi01h,1993,BBWAA,423,318,67,N,Player,
torrejo01h,1993,BBWAA,423,318,63,N,Player,
tiantlu01h,1993,BBWAA,423,318,62,N,Player,
bondsbo01h,1993,BBWAA,423,318,45,N,Player,
lolicmi01h,1993,BBWAA,423,318,43,N,Player,
munsoth01h,1993,BBWAA,423,318,40,N,Player,
pinsova01h,1993,BBWAA,423,318,38,N,Player,
bluevi01h,1993,BBWAA,423,318,37,N,Player,
floodcu01h,1993,BBWAA,423,318,36,N,Player,
staubru01h,1993,BBWAA,423,318,32,N,Player,
fostege01h,1993,BBWAA,423,318,29,N,Player,
madlobi01h,1993,BBWAA,423,318,19,N,Player,
rosepe01h,1993,BBWAA,423,318,14,N,Player,
ceyro01h,1993,BBWAA,423,318,8,N,Player,
decindo01h,1993,BBWAA,423,318,2,N,Player,
lopesda01h,1993,BBWAA,423,318,2,N,Player,
thornan01h,1993,BBWAA,423,318,2,N,Player,
campbbi02h,1993,BBWAA,423,318,1,N,Player,
burleri01h,1993,BBWAA,423,318,0,N,Player,
coopece01h,1993,BBWAA,423,318,0,N,Player,
matthga01h,1993,BBWAA,423,318,0,N,Player,
mcraeha01h,1993,BBWAA,423,318,0,N,Player,
porteda02h,1993,BBWAA,423,318,0,N,Player,
carltst01h,1994,BBWAA,456,342,436,Y,Player,
cepedor01h,1994,BBWAA,456,342,335,N,Player,
niekrph01h,1994,BBWAA,456,342,273,N,Player,
perezto01h,1994,BBWAA,456,342,263,N,Player,
suttodo01h,1994,BBWAA,456,342,259,N,Player,
garvest01h,1994,BBWAA,456,342,166,N,Player,
olivato01h,1994,BBWAA,456,342,158,N,Player,
santoro01h,1994,BBWAA,456,342,150,N,Player,
suttebr01h,1994,BBWAA,456,342,109,N,Player,
kaatji01h,1994,BBWAA,456,342,98,N,Player,
allendi01h,1994,BBWAA,456,342,66,N,Player,
boyerke01h,1994,BBWAA,456,342,54,N,Player,
torrejo01h,1994,BBWAA,456,342,53,N,Player,
pinsova01h,1994,BBWAA,456,342,46,N,Player,
minosmi01h,1994,BBWAA,456,342,45,N,Player,
tiantlu01h,1994,BBWAA,456,342,42,N,Player,
floodcu01h,1994,BBWAA,456,342,39,N,Player,
nettlgr01h,1994,BBWAA,456,342,38,N,Player,
bondsbo01h,1994,BBWAA,456,342,37,N,Player,
staubru01h,1994,BBWAA,456,342,36,N,Player,
conceda01h,1994,BBWAA,456,342,31,N,Player,
munsoth01h,1994,BBWAA,456,342,31,N,Player,
guidrro01h,1994,BBWAA,456,342,24,N,Player,
lolicmi01h,1994,BBWAA,456,342,23,N,Player,
rosepe01h,1994,BBWAA,456,342,19,N,Player,
simmote01h,1994,BBWAA,456,342,17,N,Player,
fostege01h,1994,BBWAA,456,342,16,N,Player,
bluevi01h,1994,BBWAA,456,342,14,N,Player,
baylodo01h,1994,BBWAA,456,342,12,N,Player,
niekrjo01h,1994,BBWAA,456,342,6,N,Player,
cruzjo01h,1994,BBWAA,456,342,2,N,Player,
garneph01h,1994,BBWAA,456,342,2,N,Player,
parrila01h,1994,BBWAA,456,342,2,N,Player,
knighra01h,1994,BBWAA,456,342,1,N,Player,
chambch01h,1994,BBWAA,456,342,0,N,Player,
hendrge01h,1994,BBWAA,456,342,0,N,Player,
hornebo01h,1994,BBWAA,456,342,0,N,Player,
mcgresc01h,1994,BBWAA,456,342,0,N,Player,
sotoma01h,1994,BBWAA,456,342,0,N,Player,
durocle01h,1994,Veterans,,,,Y,Manager,
rizzuph01h,1994,Veterans,,,,Y,Player,
schmimi01h,1995,BBWAA,460,345,444,Y,Player,
niekrph01h,1995,BBWAA,460,345,286,N,Player,
suttodo01h,1995,BBWAA,460,345,264,N,Player,
perezto01h,1995,BBWAA,460,345,259,N,Player,
garvest01h,1995,BBWAA,460,345,196,N,Player,
olivato01h,1995,BBWAA,460,345,149,N,Player,
santoro01h,1995,BBWAA,460,345,139,N,Player,
riceji01h,1995,BBWAA,460,345,137,N,Player,
suttebr01h,1995,BBWAA,460,345,137,N,Player,
kaatji01h,1995,BBWAA,460,345,100,N,Player,
johnto01h,1995,BBWAA,460,345,98,N,Player,
allendi01h,1995,BBWAA,460,345,72,N,Player,
minosmi01h,1995,BBWAA,460,345,66,N,Player,
floodcu01h,1995,BBWAA,460,345,59,N,Player,
torrejo01h,1995,BBWAA,460,345,50,N,Player,
tiantlu01h,1995,BBWAA,460,345,45,N,Player,
conceda01h,1995,BBWAA,460,345,43,N,Player,
bondsbo01h,1995,BBWAA,460,345,35,N,Player,
pinsova01h,1995,BBWAA,460,345,32,N,Player,
munsoth01h,1995,BBWAA,460,345,30,N,Player,
nettlgr01h,1995,BBWAA,460,345,28,N,Player,
bluevi01h,1995,BBWAA,460,345,26,N,Player,
lolicmi01h,1995,BBWAA,460,345,26,N,Player,
guidrro01h,1995,BBWAA,460,345,25,N,Player,
staubru01h,1995,BBWAA,460,345,23,N,Player,
fostege01h,1995,BBWAA,460,345,19,N,Player,
baylodo01h,1995,BBWAA,460,345,12,N,Player,
bellbu01h,1995,BBWAA,460,345,8,N,Player,
evansda01h,1995,BBWAA,460,345,8,N,Player,
tekulke01h,1995,BBWAA,460,345,6,N,Player,
forscbo01h,1995,BBWAA,460,345,2,N,Player,
hernawi01h,1995,BBWAA,460,345,2,N,Player,
krukomi01h,1995,BBWAA,460,345,1,N,Player,
speiech01h,1995,BBWAA,460,345,1,N,Player,
sundbji01h,1995,BBWAA,460,345,1,N,Player,
alexado01h,1995,BBWAA,460,345,0,N,Player,
grossgr01h,1995,BBWAA,460,345,0,N,Player,
rhoderi01h,1995,BBWAA,460,345,0,N,Player,
trillma01h,1995,BBWAA,460,345,0,N,Player,
ashburi01h,1995,Veterans,,,,Y,Player,
dayle99h,1995,Veterans,,,,Y,Player,
hulbewi99h,1995,Veterans,,,,Y,Pioneer/Executive,
willivi01h,1995,Veterans,,,,Y,Player,
niekrph01h,1996,BBWAA,470,353,321,N,Player,
perezto01h,1996,BBWAA,470,353,309,N,Player,
suttodo01h,1996,BBWAA,470,353,300,N,Player,
garvest01h,1996,BBWAA,470,353,175,N,Player,
santoro01h,1996,BBWAA,470,353,174,N,Player,
olivato01h,1996,BBWAA,470,353,170,N,Player,
riceji01h,1996,BBWAA,470,353,166,N,Player,
suttebr01h,1996,BBWAA,470,353,137,N,Player,
johnto01h,1996,BBWAA,470,353,102,N,Player,
kaatji01h,1996,BBWAA,470,353,91,N,Player,
allendi01h,1996,BBWAA,470,353,89,N,Player,
floodcu01h,1996,BBWAA,470,353,71,N,Player,
tiantlu01h,1996,BBWAA,470,353,64,N,Player,
conceda01h,1996,BBWAA,470,353,63,N,Player,
minosmi01h,1996,BBWAA,470,353,62,N,Player,
pinsova01h,1996,BBWAA,470,353,51,N,Player,
torrejo01h,1996,BBWAA,470,353,50,N,Player,
guidrro01h,1996,BBWAA,470,353,37,N,Player,
nettlgr01h,1996,BBWAA,470,353,37,N,Player,
boonebo01h,1996,BBWAA,470,353,36,N,Player,
lolicmi01h,1996,BBWAA,470,353,33,N,Player,
lynnfr01h,1996,BBWAA,470,353,26,N,Player,
bondsbo01h,1996,BBWAA,470,353,24,N,Player,
hernake01h,1996,BBWAA,470,353,24,N,Player,
staubru01h,1996,BBWAA,470,353,24,N,Player,
quiseda01h,1996,BBWAA,470,353,18,N,Player,
whitefr01h,1996,BBWAA,470,353,18,N,Player,
bucknbi01h,1996,BBWAA,470,353,10,N,Player,
reussje01h,1996,BBWAA,470,353,2,N,Player,
tudorjo01h,1996,BBWAA,470,353,2,N,Player,
lemonch01h,1996,BBWAA,470,353,1,N,Player,
kneppbo01h,1996,BBWAA,470,353,0,N,Player,
leonaje01h,1996,BBWAA,470,353,0,N,Player,
rayjo01h,1996,BBWAA,470,353,0,N,Player,
washicl01h,1996,BBWAA,470,353,0,N,Player,
bunniji01h,1996,Veterans,,,,Y,Player,
fostebi99h,1996,Veterans,,,,Y,Player,
hanlone01h,1996,Veterans,,,,Y,Manager,
weaveea99h,1996,Veterans,,,,Y,Manager,
niekrph01h,1997,BBWAA,473,353,380,Y,Player,
suttodo01h,1997,BBWAA,473,353,346,N,Player,
perezto01h,1997,BBWAA,473,353,312,N,Player,
santoro01h,1997,BBWAA,473,353,186,N,Player,
riceji01h,1997,BBWAA,473,353,178,N,Player,
garvest01h,1997,BBWAA,473,353,167,N,Player,
suttebr01h,1997,BBWAA,473,353,130,N,Player,
kaatji01h,1997,BBWAA,473,353,107,N,Player,
torrejo01h,1997,BBWAA,473,353,105,N,Player,
johnto01h,1997,BBWAA,473,353,97,N,Player,
minosmi01h,1997,BBWAA,473,353,84,N,Player,
parkeda01h,1997,BBWAA,473,353,83,N,Player,
allendi01h,1997,BBWAA,473,353,79,N,Player,
conceda01h,1997,BBWAA,473,353,60,N,Player,
tiantlu01h,1997,BBWAA,473,353,53,N,Player,
hernake01h,1997,BBWAA,473,353,45,N,Player,
lolicmi01h,1997,BBWAA,473,353,34,N,Player,
guidrro01h,1997,BBWAA,473,353,31,N,Player,
boonebo01h,1997,BBWAA,473,353,28,N,Player,
evansdw01h,1997,BBWAA,473,353,28,N,Player,
griffke01h,1997,BBWAA,473,353,22,N,Player,
lynnfr01h,1997,BBWAA,473,353,22,N,Player,
